Subject,Run Name,Green To Yellow,Yellow To Red,Red To Green,Accel Pedal Changed 10%,Accel Pedal Change Direction,First Stop Frame,Dist From Stop Line,Min Accel After Accel Pedal Change,Max Accel After Accel Pedal Change,Ov Vel at Green To Yellow,Ov Dist at Green to Yellow,Ov Vel at Stop Line,Frame at Stop Line,Vel at Yellow to Red,Event Id
Subj_027MM_,Run_027MM_D3HH_T2OBI,2309119,2310095,2311295,2309219,-1,2310835,12.08203125,-18.59414101,11.27793884,46.37921906,250.9296875,6.261443138,2313935,16.09969521,301
Subj_027MM_,Run_027MM_D3HH_T2OBI,2341255,2342231,2343431,N,-1,2342451,-10.021875,-21.74214745,10.64500999,44.00691605,190.1714844,17.78256226,2342075,8.800352097,305
Subj_027MM_,Run_027MM_D3HH_T2OBI,2395247,2396223,2397423,N,-1,2396411,10.05493164,-18.54850006,10.42963028,41.98774719,181.3269043,4.167437553,2397787,5.875511646,307
Subj_027MM_,Run_027MM_D3HH_T2OBI,2403863,2404839,2406039,N,1,2405215,-10.76540527,-20.68432426,10.54255581,39.08312607,211.2516846,18.16695213,2404823,17.22975731,308
Subj_027MM_,Run_027MM_D3HH_T2OBI,2480519,2481495,2482695,N,-1,2481631,9.873046875,-22.62410545,10.96011162,40.14247131,172.140625,4.159025669,2483079,4.123615265,313
Subj_027MM_,Run_027MM_D3HH_T2OBI,2508167,2509143,2510343,N,1,2509563,10.25742188,-18.71826935,10.40873146,45.27596283,245.8003906,4.462925434,2510823,17.70750999,317
Subj_027MM_,Run_027MM_FAMILIAR,853910,854878,854886,N,-1,-1,9999,-1.132475376,0.545681179,44.67287827,240.0152344,44.68112946,854758,44.30699921,300
Subj_027MM_,Run_027MM_FAMILIAR,878558,879534,-1,N,-1,-1,9999,-1.00982964,0.568793058,45.10458755,195.6757813,45.83220673,879238,45.91845703,304
Subj_027MM_,Run_027MM_FAMILIAR,926222,927198,928398,N,-1,927610,11.73398437,-19.27106285,10.57509327,46.47021103,251.55625,5.82587719,928822,16.91065407,306
Subj_027MM_,Run_027MM_FAMILIAR,956007,956983,-1,N,1,-1,9999,-0.956644416,0.709368408,45.00505066,192.699707,45.39753342,956679,45.55712891,310
Subj_027MM_,Run_027MM_FAMILIAR,1002607,1003583,-1,N,-1,-1,9999,-6.180248737,0.525791824,50.48155594,272.2789063,47.30435944,1003491,47.42228699,312
Subj_027MM_,Run_027MM_FAMILIAR,1027291,1028267,-1,N,1,-1,9999,-0.146258324,0.644336581,47.3765564,204.1992188,47.83690643,1027971,48.21186447,316
Subj_028MF_,Run_028MF_D1HS_T1BIO,5962477,5963453,5964653,N,-1,5963573,17.61914063,-27.62927246,14.0199852,45.79512405,199.7421875,10.63479233,5965389,3.987353325,301
Subj_028MF_,Run_028MF_D1HS_T1BIO,5985285,5986261,5987461,N,-1,5986873,7.193359375,-12.37564754,13.63285637,38.60202789,211.5449219,2.189505339,5986753,18.09108734,304
Subj_028MF_,Run_028MF_D1HS_T1BIO,6039417,6040393,6041593,N,-1,6041141,8.332617187,-12.87396049,13.03646755,42.67174149,232.794043,1.488725305,6042133,18.02134323,306
Subj_028MF_,Run_028MF_D1HS_T1BIO,6066665,6067645,6068845,N,-1,6067781,4.539550781,-20.04863739,13.94419575,39.86736298,172.2819824,7.241823196,6067613,5.58637476,310
Subj_028MF_,Run_028MF_D1HS_T1BIO,6129221,6130197,6131397,N,1,6130693,4.323828125,-18.37496185,13.26445293,45.84822464,248.4722656,6.405706882,6130501,18.91740799,314
Subj_028MF_,Run_028MF_D1HS_T1BIO,6151005,6151981,6153181,N,1,6152217,5.952734375,-20.72505951,13.79933071,44.83044815,195.5464844,4.468880177,6152073,7.74553442,317
Subj_028MF_,Run_028MF_D2HH_T3OIB,6425454,6426430,6427630,N,-1,6426726,9.24609375,-18.89575386,13.68682861,48.43951035,212.2167969,3.484804392,6428054,10.40403366,301
Subj_028MF_,Run_028MF_D2HH_T3OIB,6452418,6453394,6454594,N,-1,6454746,2.4390625,-13.95174789,13.08138084,42.42383957,231.0640625,4.280738354,6454082,14.17459297,305
Subj_028MF_,Run_028MF_D2HH_T3OIB,6525346,6526122,6527322,N,1,6526690,12.21533203,-14.17678261,13.67109871,41.96040726,175.0366211,6.792075157,6528234,15.38048363,310
Subj_028MF_,Run_028MF_D2HH_T3OIB,6533314,6534290,6535490,N,1,6534526,7.356298828,-20.09454155,13.87779999,42.52193832,183.5801758,2.337973118,6534442,7.404116154,311
Subj_028MF_,Run_028MF_D2HH_T3OIB,6587178,6587886,6588154,N,-1,-1,9999,-1.2573241,0.667198539,48.17092514,207.5722656,48.27452087,6587862,48.26611328,313
Subj_028MF_,Run_028MF_D2HH_T3OIB,6591594,6592570,6593770,N,1,6593298,5.089453125,-13.12319469,13.37324905,45.50698853,246.1539063,4.532585144,6593058,18.5911274,314
Subj_028MF_,Run_028MF_D3HF_T2IBO,6883722,6884698,6885898,6883766,-1,6885142,14.38867188,-18.37086868,14.0272646,47.18244171,255.3808594,8.739639282,6886470,17.81719398,301
Subj_028MF_,Run_028MF_D3HF_T2IBO,6909683,6910659,6911859,N,1,6910863,1.491796875,-19.79388809,13.62106609,44.37225342,191.1246094,10.20716,6910631,8.726387024,305
Subj_028MF_,Run_028MF_D3HF_T2IBO,6964059,6965035,6966235,N,1,6965147,3.819091797,-26.48132896,13.36402512,46.13177109,197.8093262,8.65844059,6964983,5.719287872,307
Subj_028MF_,Run_028MF_D3HF_T2IBO,6971427,6972403,6973603,N,1,6972903,4.811132813,-16.99426651,13.85175133,45.3162384,245.7916016,5.920454979,6972715,18.73373604,308
Subj_028MF_,Run_028MF_D3HF_T2IBO,7043427,7044147,7044403,7043695,1,-1,9999,-1.1822083,0.541007876,46.60912704,201.2460938,47.16000748,7044107,47.16012192,313
Subj_028MF_,Run_028MF_D3HF_T2IBO,7067697,7068673,7069873,N,-1,7069177,1.8375,-19.30661583,13.21947384,46.48213196,254.1890625,8.266266823,7068921,18.88364601,317
Subj_028MF_,Run_028MF_FAMILIAR,5471342,5472318,5473518,N,-1,5473394,12.86679688,-18.89469719,12.9217968,42.48561096,230.7457031,7.268546581,5473998,12.29942799,300
Subj_028MF_,Run_028MF_FAMILIAR,5499878,5500854,-1,N,-1,-1,9999,-1.150712371,0.432593375,45.56172943,196.6269531,44.29509354,5500566,43.37730026,304
Subj_028MF_,Run_028MF_FAMILIAR,5549878,5550854,5552054,N,1,5552038,12.83017578,-19.62671471,12.50890446,47.03030014,255.3555664,7.071150303,5552534,16.20336723,306
Subj_028MF_,Run_028MF_FAMILIAR,5579190,5580166,-1,N,-1,-1,9999,-1.164074421,0.829451799,47.09134674,202.7072754,47.72041321,5579862,46.87760544,310
Subj_028MF_,Run_028MF_FAMILIAR,5628518,5629494,5630694,N,-1,5630578,8.375585937,-18.54787064,13.79145622,43.48930359,236.7759766,1.511355162,5631134,14.3673296,312
Subj_028MF_,Run_028MF_FAMILIAR,5656018,5656994,5658198,N,-1,5657890,11.33789063,-23.83613586,13.23430443,41.5251236,179.7929688,5.947904587,5658614,3.901129246,316
Subj_029MF_,Run_029MF_D1HS_T2IBO,3602417,3603393,3603601,N,-1,3603737,-1.37109375,-19.45402336,11.1831398,39.34334183,215.4433594,12.44823456,3603477,17.07925987,301
Subj_029MF_,Run_029MF_D1HS_T2IBO,3638265,3639081,3639389,N,-1,-1,9999,-0.92237848,1.944242358,35.72390366,154.9410156,36.89753723,3638941,37.39596558,305
Subj_029MF_,Run_029MF_D1HS_T2IBO,3694609,3695309,3695585,N,-1,-1,9999,-8.698762894,0.562853277,36.1656723,155.8273926,37.07758331,3695273,37.11446762,307
Subj_029MF_,Run_029MF_D1HS_T2IBO,3700577,3701553,3702753,3700681,-1,3702129,2.760839844,-13.27748871,11.37380028,38.86594009,211.3326172,6.705546856,3701853,15.01533794,308
Subj_029MF_,Run_029MF_D1HS_T2IBO,3787121,3787829,3788097,N,-1,-1,9999,-0.243751973,1.347878695,36.91587067,159.9199219,38.56534576,3787789,38.6864624,313
Subj_029MF_,Run_029MF_D1HS_T2IBO,3819953,3820913,3821205,N,-1,-1,9999,-0.999880254,1.849568129,36.92588043,200.9917969,39.80274963,3820781,39.6176796,317
Subj_029MF_,Run_029MF_D2HF_T1BIO,4116753,4117461,4117729,4116969,-1,-1,9999,-0.42927441,2.077241898,43.18678665,188.4980469,45.5741539,4117425,45.67090607,301
Subj_029MF_,Run_029MF_D2HF_T1BIO,4142529,4143509,4144705,N,-1,4143753,10.52148438,-13.56843185,10.72883701,28.79661179,155.1445313,4.80042696,4145217,7.984208584,304
Subj_029MF_,Run_029MF_D2HF_T1BIO,4199737,4200713,4201913,N,-1,4201533,10.64365234,-11.92868233,10.44188309,42.56555557,232.4043945,4.760467529,4202473,16.24629974,306
Subj_029MF_,Run_029MF_D2HF_T1BIO,4235545,4236349,-1,4235737,1,-1,9999,-28.66764069,3.156231642,32.82175064,140.8500977,37.15917206,4236177,38.29363632,310
Subj_029MF_,Run_029MF_D2HF_T1BIO,4303783,4304759,4305959,N,-1,4306095,11.64609375,-10.5496521,10.05947018,32.13729477,176.0972656,5.389387131,4306495,10.84201145,314
Subj_029MF_,Run_029MF_D2HF_T1BIO,4333359,4334335,4335535,N,-1,4334499,2.321875,-15.12011051,10.22093105,32.69239044,142.65,8.217599869,4334267,5.536795139,317
Subj_029MF_,Run_029MF_D3HH_T3OIB,4920901,4921613,4921877,N,-1,-1,9999,-3.816370726,2.688046455,34.42307281,150.4121094,36.9105072,4921569,37.12323761,301
Subj_029MF_,Run_029MF_D3HH_T3OIB,4951781,4952729,4953005,4951925,1,-1,9999,-1.046190977,2.957784414,36.67274094,199.6851563,41.02757645,4952601,41.3803978,305
Subj_029MF_,Run_029MF_D3HH_T3OIB,5030533,5031469,5032669,N,-1,5031901,13.70214844,-12.14150906,10.41595078,33.43875885,174.6689453,7.010592937,5033257,11.95313454,310
Subj_029MF_,Run_029MF_D3HH_T3OIB,5039565,5040353,5040629,N,-1,-1,9999,-0.329452097,3.333674431,35.68253326,154.7273926,39.18944168,5040221,40.36062241,311
Subj_029MF_,Run_029MF_D3HH_T3OIB,5093102,5093806,5094078,N,1,-1,9999,-0.76113528,2.925000191,41.64948654,180.125,44.02386475,5093774,44.27112961,313
Subj_029MF_,Run_029MF_D3HH_T3OIB,5097502,5098470,5098710,N,-1,-1,9999,-3.618352413,2.039927721,45.6819725,248.571875,47.63816071,5098358,47.8266716,314
Subj_029MF_,Run_029MF_FAMILIAR,2878692,2879668,2880868,N,-1,-1,9999,-20.22118568,12.79637432,40.14523697,217.2398438,2.546010256,2880596,10.20275307,300
Subj_029MF_,Run_029MF_FAMILIAR,2912196,2913172,-1,2912288,-1,-1,9999,-0.9578771,1.32685709,40.90322495,177.2480469,42.3813858,2912868,42.61725235,304
Subj_029MF_,Run_029MF_FAMILIAR,2966252,2967228,2967260,N,-1,-1,9999,-6.345318317,2.526320457,43.66991043,238.3130859,43.41396713,2967136,43.16986465,306
Subj_029MF_,Run_029MF_FAMILIAR,3002428,3003404,-1,N,1,-1,9999,-0.403075457,1.943495035,37.83883286,163.3520508,39.99932861,3003092,40.36422348,310
Subj_029MF_,Run_029MF_FAMILIAR,3054600,3055576,3056892,N,-1,-1,9999,-19.13552666,4.050028801,40.73148727,222.6714844,23.23574257,3055604,24.75410843,312
Subj_029MF_,Run_029MF_FAMILIAR,3272193,3273177,-1,N,-1,-1,9999,-9.278234482,2.135447979,39.6914711,216.8033203,41.59354019,3273049,42.09418869,312
Subj_029MF_,Run_029MF_FAMILIAR,3305113,3306089,-1,N,-1,-1,9999,-0.983523846,1.850495338,37.16062927,160.9101563,39.22268295,3305773,38.69865036,316
Subj_030MF_,Run_030MF_D1HH_T3OIB,7845572,7846436,7847748,7845736,-1,7846720,-13.72070313,-26.83425713,10.43973351,45.78002167,198.4785156,21.98375511,7846372,17.15595055,301
Subj_030MF_,Run_030MF_D1HH_T3OIB,7876788,7877764,7878964,N,1,7878288,15.88828125,-12.17126465,10.25447559,40.64468765,221.8453125,8.079975128,7879532,15.36475468,305
Subj_030MF_,Run_030MF_D1HH_T3OIB,7953013,7953805,7955005,N,1,7954181,22.34863281,-14.48266506,10.43355465,41.19246674,174.2041016,10.9282999,7955609,13.16761684,310
Subj_030MF_,Run_030MF_D1HH_T3OIB,7961965,7962941,7964141,N,1,7963045,8.668554688,-18.86579704,9.786809921,38.6342926,167.6163086,1.520830989,7964381,4.769832134,311
Subj_030MF_,Run_030MF_D1HH_T3OIB,8017757,8018733,8018745,8017849,-1,8018973,-7.44921875,-19.87021446,12.4118948,46.61833954,202.6132813,16.41861916,8018637,11.19505978,313
Subj_030MF_,Run_030MF_D1HH_T3OIB,8025133,8026109,8027309,8025241,-1,8026649,2.0640625,-13.8142004,10.45818233,44.95273209,244.0738281,8.066655159,8026397,18.86250305,314
Subj_030MF_,Run_030MF_D2HS_T2IBO,8321577,8322553,8322773,8321773,-1,8322997,-3.64453125,-18.76259995,10.28187943,44.82482529,244.7265625,13.55718136,8322681,20.18843842,301
Subj_030MF_,Run_030MF_D2HS_T2IBO,8352617,8353593,8356069,8352785,-1,8353881,-21.19570312,-18.17266655,11.04734039,41.02315903,177.9214844,21.83818817,8353409,12.52992439,305
Subj_030MF_,Run_030MF_D2HS_T2IBO,8409721,8410689,8410697,N,1,8411037,-13.11669922,-18.58933449,10.36326313,46.13632965,199.7805176,17.56130981,8410597,12.9343977,307
Subj_030MF_,Run_030MF_D2HS_T2IBO,8417425,8418401,8419601,8417473,-1,8418905,8.234960938,-13.64493847,10.95817852,42.82245636,233.0951904,1.040667534,8419809,16.97148132,308
Subj_030MF_,Run_030MF_D3HF_T1BIO,8991645,8992513,8993821,N,-1,8992913,-24.671875,-21.03694916,10.5751667,47.81312561,207.53125,24.43992233,8992457,21.19531059,301
Subj_030MF_,Run_030MF_D3HF_T1BIO,9015501,9016477,9017677,N,1,9016825,15.4375,-12.93304062,10.43311119,33.02222443,177.4511719,5.740373611,9018073,10.01025105,304
Subj_030MF_,Run_030MF_D3HF_T1BIO,9069581,9070557,9071757,N,-1,9071569,3.677832031,-13.20005035,9.900104523,44.19282913,241.8453125,4.214196682,9071009,18.14776993,306
Subj_030MF_,Run_030MF_D3HF_T1BIO,9098253,9099229,9100429,N,1,9099421,-15.2956543,-20.11750031,10.18844604,35.83774948,154.9782715,19.97624588,9098993,7.075940609,310
Subj_030MF_,Run_030MF_D3HF_T1BIO,9163601,9164577,9165777,9163709,-1,9165209,4.759375,-13.41581249,10.15687943,44.01266479,238.6011719,5.020451069,9164965,17.55562973,314
Subj_030MF_,Run_030MF_D3HF_T1BIO,9188209,9189185,9189445,N,1,9189605,-24.99257812,-14.76256752,11.00827885,42.65935135,183.7984375,20.52188873,9189033,14.2995348,317
Subj_030MF_,Run_030MF_FAMILIAR,7358383,7359359,7359383,7358579,-1,-1,9999,-5.345777035,0.288450867,47.69524765,257.5542969,43.91294098,7359259,42.86469269,300
Subj_030MF_,Run_030MF_FAMILIAR,7383231,7384207,-1,7383383,-1,-1,9999,-0.839531124,0.517872274,48.3051033,208.6992188,48.67170334,7383911,49.09262466,304
Subj_030MF_,Run_030MF_FAMILIAR,7493814,7494790,7495990,N,-1,7495190,17.90683594,-20.74237251,10.3453846,47.98214722,261.2769531,9.307459831,7496598,17.14324188,306
Subj_030MF_,Run_030MF_FAMILIAR,7524782,7525758,-1,N,1,-1,9999,-1.170334101,1.188879609,46.39401245,199.3195801,46.47119141,7525466,47.34423828,310
Subj_030MF_,Run_030MF_FAMILIAR,7571982,7572958,7574158,N,-1,7573442,11.62265625,-14.73320103,10.50778389,45.91424179,249.0162109,5.731806278,7574606,18.02467918,312
Subj_030MF_,Run_030MF_FAMILIAR,7599110,7600086,-1,7599658,1,-1,9999,0.381590217,0.481080562,46.76003265,201.6367188,47.51239014,7599786,47.91930389,316
Subj_032MF_,Run_032MF_D1HF_T2OBI,3699450,3700426,3701626,3699462,-1,3701446,7.50390625,-20.31027222,11.34160805,46.64796829,253.0878906,1.273293376,3701334,11.64766598,301
Subj_032MF_,Run_032MF_D1HF_T2OBI,3727202,3728178,3729378,N,1,3729398,-6.990625,-26.57064629,10.83960915,44.58300781,191.728125,4.685531139,3728750,4.722890854,305
Subj_032MF_,Run_032MF_D1HF_T2OBI,3780362,3781094,3781338,N,-1,-1,9999,-1.19135046,-0.363022596,45.73942184,197.7260742,43.82653809,3781058,43.77112198,307
Subj_032MF_,Run_032MF_D1HF_T2OBI,3785306,3786282,3787482,N,1,3787258,7.352880859,-18.49265862,10.33276939,44.79413986,243.4102539,1.379022479,3787114,13.48318577,308
Subj_032MF_,Run_032MF_D1HF_T2OBI,3860714,3861654,3861690,3860902,-1,-1,9999,-23.2249794,5.601776123,49.06902695,211.8085938,23.46752739,3861538,23.1361084,313
Subj_032MF_,Run_032MF_D1HF_T2OBI,3884778,3885754,3886954,N,1,3886986,6.2046875,-18.94844818,13.26212502,51.91202164,281.2515625,2.402830124,3886730,17.17943382,317
Subj_032MF_,Run_032MF_D2HS_T3IOB,4168626,4169602,4170802,4168742,-1,4169758,13.203125,-26.96066666,12.80708408,47.8883667,207.2109375,5.656027317,4170462,5.098523617,301
Subj_032MF_,Run_032MF_D2HS_T3IOB,4197362,4198338,4199538,N,1,-1,9999,-14.19797039,12.60004044,41.78577805,225.4683594,5.974413872,4199018,13.63938332,305
Subj_032MF_,Run_032MF_D2HS_T3IOB,4270487,4271203,4272403,N,-1,-1,9999,-14.38807774,12.00681877,42.50089264,176.0266113,2.916876078,4272203,15.12161446,310
Subj_032MF_,Run_032MF_D2HS_T3IOB,4277651,4278471,4278747,N,1,-1,9999,-7.577660084,0.756757736,43.37269974,186.9073242,40.97859573,4278343,41.12444305,311
Subj_032MF_,Run_032MF_D2HS_T3IOB,4327707,4328631,4328683,4327883,-1,4328775,-4.51953125,-27.3904438,13.09918022,47.99686813,207.4667969,17.4905014,4328535,10.08428955,313
Subj_032MF_,Run_032MF_D2HS_T3IOB,4335131,4336107,4337307,4335223,-1,-1,9999,-18.58023643,11.12153149,44.73996353,241.2691406,2.400509119,4337171,14.57687569,314
Subj_032MF_,Run_032MF_R23HS_T3IOB,4753467,4754255,4754551,N,-1,-1,9999,-13.35817623,2.996245384,45.65024948,197.5585938,33.85003281,4754207,33.1887207,313
Subj_032MF_,Run_032MF_R23HS_T3IOB,4758035,4759011,4760211,N,1,4759283,7.019140625,-27.14882278,11.31797791,48.64524841,262.8160156,3.917890787,4759203,17.5766201,314
Subj_032MF_,Run_032MF_D3HH_T1BOI,5181022,5181998,5183198,N,-1,5182106,7.888671875,-26.3077755,9.853280067,45.69295883,198.6757813,0.903578341,5182086,5.390848637,301
Subj_032MF_,Run_032MF_D3HH_T1BOI,5204559,5205535,5206735,N,-1,5206547,2.69921875,-18.62588692,12.2100811,32.46660995,173.4628906,3.396947384,5206183,7.345304012,304
Subj_032MF_,Run_032MF_D3HH_T1BOI,5257543,5258519,5259719,N,-1,-1,9999,-18.39432907,12.302104,47.06524658,256.6612305,4.480128765,5259363,16.36262512,306
Subj_032MF_,Run_032MF_D3HH_T1BOI,5282135,5282999,5284199,5282163,-1,5283115,3.122558594,-27.83123779,13.37844753,53.94931793,196.3054199,10.60934353,5282947,6.650388718,310
Subj_032MF_,Run_032MF_D3HH_T1BOI,5342111,5343087,5344287,N,-1,-1,9999,-18.69995308,11.15471172,47.52412796,259.7671875,3.406014681,5343807,17.43506622,314
Subj_032MF_,Run_032MF_D3HH_T1BOI,5363711,5364687,5365887,5363847,-1,5364911,1.890234375,-26.01521873,12.28322315,47.14981079,205.1792969,9.534645081,5364659,8.128009796,317
Subj_032MF_,Run_032MF_FAMILIAR,3093046,3094022,3094074,3093090,-1,-1,9999,-7.705899715,0.456263572,45.02249527,241.7066406,38.15946579,3093930,36.31107712,300
Subj_032MF_,Run_032MF_FAMILIAR,3118230,3119206,-1,N,-1,-1,9999,-1.146221519,-0.602926254,45.49866486,196.8242188,43.49028778,3118926,42.60569763,304
Subj_032MF_,Run_032MF_FAMILIAR,3169994,3170970,3172170,N,-1,3172130,2.667578125,-19.91428375,10.81624794,42.47990417,231.1607422,7.55672121,3171890,9.827765465,306
Subj_032MF_,Run_032MF_FAMILIAR,3199394,3200370,3201570,N,-1,3200450,10.01147461,-26.59082794,10.11501312,39.44874573,171.4379883,4.121705532,3201966,2.969771147,310
Subj_032MF_,Run_032MF_FAMILIAR,3253098,3254074,3255278,N,-1,3255278,2.899023437,-20.77748299,9.827691078,44.57026291,242.5054688,5.033275127,3254890,11.57381916,312
Subj_032MF_,Run_032MF_FAMILIAR,3280870,3281846,3283046,N,-1,3282654,6.587890625,-20.70861244,11.02209473,42.66770172,186.3964844,2.145347595,3282398,5.25244379,316
Subj_034MF_,Run_034MF_D1HS_T1BIO,1429069,1429797,1430045,1429281,-1,-1,9999,-1.2343961,0.368042082,48.33898163,210.2207031,46.96953583,1429761,46.93264008,301
Subj_034MF_,Run_034MF_D1HS_T1BIO,1449117,1450045,1450073,N,1,-1,9999,-3.022997618,0.508590519,42.87772751,218.359375,43.29327011,1449917,42.58441925,304
Subj_034MF_,Run_034MF_D1HS_T1BIO,1500517,1501493,1501569,N,-1,-1,9999,-5.787453651,0.981834888,47.50517654,261.4878906,43.07675171,1501449,42.92739105,306
Subj_034MF_,Run_034MF_D1HS_T1BIO,1526669,1527645,-1,N,1,-1,9999,-1.014831424,1.174286246,39.17272568,168.1906738,39.98744583,1527333,39.10984802,310
Subj_034MF_,Run_034MF_D1HS_T1BIO,1588061,1589033,1589037,1588077,-1,-1,9999,-3.656682491,1.160747647,42.40068436,230.3140625,42.65294647,1588909,42.2525177,314
Subj_034MF_,Run_034MF_D1HS_T1BIO,1608757,1609585,1609873,N,-1,-1,9999,-1.765385151,1.296514273,38.77718735,169.4175781,38.80465698,1609449,39.10038757,317
Subj_034MF_,Run_034MF_D2HF_T3OIB,1892215,1892935,1893191,1892279,-1,-1,9999,-1.246887684,0.14827776,49.37329483,214.0371094,49.48216248,1892899,49.48239899,301
Subj_034MF_,Run_034MF_D2HF_T3OIB,1916439,1917415,1917491,N,-1,-1,9999,-5.610122204,1.169704199,41.20233536,223.6792969,37.09980392,1917351,37.2794075,305
Subj_034MF_,Run_034MF_D2HF_T3OIB,1989195,1989935,-1,N,1,-1,9999,-4.88807106,0.938876033,43.83196259,172.7871094,41.74899673,1989835,42.00043869,310
Subj_034MF_,Run_034MF_D2HF_T3OIB,1994327,1995167,1995463,N,-1,-1,9999,-4.200256824,0.838074028,41.58044815,180.3382324,39.87464905,1995035,39.17884827,311
Subj_034MF_,Run_034MF_D2HF_T3OIB,2046111,2046839,2047087,N,-1,-1,9999,-1.03663516,0.134830579,44.21075058,191.578125,43.23768616,2046799,43.22881699,313
Subj_034MF_,Run_034MF_D2HF_T3OIB,2050735,2051711,2051755,N,-1,-1,9999,-3.738208771,0.95437175,43.34475327,236.9625,42.51718521,2051631,42.57762909,314
Subj_034MF_,Run_034MF_D3HH_T2IBO,2326665,2327577,2327797,N,1,-1,9999,-3.600639343,0.328023195,46.01459503,249.7070313,44.29456329,2327541,44.28642654,301
Subj_034MF_,Run_034MF_D3HH_T2IBO,2354049,2354865,2355177,N,1,-1,9999,-1.81768918,0.952224076,37.21303177,160.1832031,36.91439819,2354725,36.44638443,305
Subj_034MF_,Run_034MF_D3HH_T2IBO,2407185,2407909,2408161,N,-1,-1,9999,-1.164441943,0.718676865,46.14061356,198.3701172,44.88608932,2407869,44.92393494,307
Subj_034MF_,Run_034MF_D3HH_T2IBO,2412065,2413041,2413085,N,-1,-1,9999,-3.744644165,0.995503247,42.29484558,232.5376953,41.43234634,2412957,40.70331955,308
Subj_034MF_,Run_034MF_D3HH_T2IBO,2488081,2488837,2489057,2488313,-1,-1,9999,-3.974550486,0.302231729,42.30875397,182.6738281,39.59896851,2488769,39.01515198,313
Subj_034MF_,Run_034MF_D3HH_T2IBO,2514729,2515705,2515789,N,-1,-1,9999,-4.857651234,1.419121146,40.44253159,220.5464844,35.67308807,2515641,35.84740829,317
Subj_034MF_,Run_034MF_FAMILIAR,961668,962640,962644,962056,-1,-1,9999,-0.634369731,0.061725803,43.80478287,236.1558594,43.8209343,962520,43.70679092,300
Subj_034MF_,Run_034MF_FAMILIAR,987332,988308,-1,N,-1,-1,9999,-3.745495796,0.797573745,41.21546936,179.6464844,38.16676331,988036,38.36234665,304
Subj_034MF_,Run_034MF_FAMILIAR,1038964,1039940,1039980,N,-1,-1,9999,-1.087300539,1.200244069,42.12656021,230.3174805,40.13653946,1039852,40.22867203,306
Subj_034MF_,Run_034MF_FAMILIAR,1066596,1067572,-1,N,-1,-1,9999,-1.401472688,0.454756111,43.25666428,187.2043457,41.04335022,1067296,40.94728088,310
Subj_035MF_,Run_035MF_D1HH_T2IBO,6416960,6417840,6418072,N,-1,-1,9999,-11.25815773,3.186284781,36.39468002,199.3574219,40.62014008,6417792,41.02541733,301
Subj_035MF_,Run_035MF_D1HH_T2IBO,6446368,6447184,6447484,N,-1,-1,9999,-0.988211215,3.519681454,33.941185,147.2320313,35.9456749,6447040,37.31727219,305
Subj_035MF_,Run_035MF_D1HH_T2IBO,6500353,6501077,6501329,N,-1,-1,9999,-8.767472267,3.182300329,36.88669968,160.5163574,39.53546906,6501025,39.98920441,307
Subj_035MF_,Run_035MF_D1HH_T2IBO,6506217,6507193,6508393,N,-1,-1,9999,-12.09398842,9.733546257,32.78200912,182.2168945,5.816837788,6507813,13.25807285,308
Subj_035MF_,Run_035MF_D1HH_T2IBO,6588913,6589685,6589921,N,-1,-1,9999,-0.862507284,0.871618986,35.491436,153.9472656,34.50265884,6589601,34.46139145,313
Subj_035MF_,Run_035MF_D1HH_T2IBO,6618353,6619329,6620529,N,-1,-1,9999,-14.03337097,8.564076424,32.71017456,179.3296875,6.430040836,6620121,9.494338989,317
Subj_035MF_,Run_035MF_D2HS_T1BIO,7071786,7072506,7072762,7071926,1,-1,9999,0.272216558,0.724230409,45.34151077,196.6386719,46.56826019,7072462,46.6462059,301
Subj_035MF_,Run_035MF_D2HS_T1BIO,7094922,7095822,-1,7095022,-1,-1,9999,-13.42513084,5.016577244,33.42684555,178.6445313,40.64221191,7095658,40.07535934,304
Subj_035MF_,Run_035MF_D2HS_T1BIO,7151739,7152715,7153915,N,-1,-1,9999,-12.79195023,9.306061745,35.89746857,199.4185547,3.927045584,7153827,11.78719425,306
Subj_035MF_,Run_035MF_D2HS_T1BIO,7184540,7185372,-1,7184816,1,-1,9999,-19.32849503,1.496420026,33.13550949,143.2741699,35.81916046,7185184,36.34123993,310
Subj_035MF_,Run_035MF_D2HS_T1BIO,7254580,7255556,7256756,N,-1,-1,9999,-8.078511238,8.845302582,31.32518196,174.7808594,3.48879385,7256492,12.00258064,314
Subj_035MF_,Run_035MF_D2HS_T1BIO,7280836,7281812,7283012,N,-1,-1,9999,-11.20652008,8.363485336,31.25746346,140.9996094,3.274202585,7282664,6.204527378,317
Subj_035MF_,Run_035MF_D3HF_T3OIB,7634364,7635088,7635340,N,-1,-1,9999,-7.970776081,1.798863173,37.41024017,163.5957031,39.29705811,7635040,39.52223587,301
Subj_035MF_,Run_035MF_D3HF_T3OIB,7663356,7664332,7665532,N,-1,7665712,1.999609375,-12.42768764,9.643512726,34.92182159,191.5660156,6.108992577,7665312,9.630441666,305
Subj_035MF_,Run_035MF_D3HF_T3OIB,7747508,7748444,7749644,N,-1,-1,9999,-10.27283287,10.34198666,32.68387604,174.8972168,1.644343853,7749852,12.81261349,310
Subj_035MF_,Run_035MF_D3HF_T3OIB,7756180,7757156,7758356,N,-1,7757364,14.07749023,-16.92469025,10.3162899,30.24882317,134.3870605,3.117144108,7757868,3.400408983,311
